age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
66,salaried,high,rural,621,0.18,6,1,1655080,8116,0.0,1,0.28,1.0,0,3,0,0,0.89,0.21,2,49.3,0.09,0,1,0
53,salaried,high,urban,653,0.55,7,0,1466464,99650,0.07,5,0.64,2.6,0,1,1,0,0.87,0.29,12,96.2,0.05,2,1,0
54,self_employed,high,rural,692,0.5,4,0,1589909,156600,0.1,2,0.07,0.0,1,4,0,0,0.62,0.6,22,35.6,0.0,0,0,0
26,salaried,low,urban,781,0.45,5,2,305398,169866,0.56,2,0.4,0.0,0,1,1,0,0.82,0.13,17,0.0,0.0,2,0,0
23,salaried,medium,rural,643,0.43,3,0,758465,215885,0.28,0,0.28,0.1,1,5,0,0,0.69,0.22,3,0.0,0.06,2,0,0
54,self_employed,low,urban,765,0.28,9,0,424072,385862,0.91,1,0.18,2.7,0,2,1,0,0.83,0.27,10,207.1,0.21,2,0,1
31,self_employed,medium,urban,596,0.05,2,0,947718,313575,0.33,0,0.28,2.2,2,4,0,0,0.97,0.46,11,19.8,0.34,2,1,0
41,salaried,high,urban,619,0.4,8,0,1000000,480452,0.48,2,0.32,1.9,1,1,0,0,0.85,0.19,9,0.0,0.31,1,0,0
59,salaried,medium,rural,705,0.42,7,0,657555,329628,0.5,3,0.04,2.3,0,1,0,0,0.82,0.05,13,0.0,0.31,3,0,0
62,self_employed,medium,urban,721,0.26,6,0,509020,185873,0.37,2,0.09,1.7,0,2,0,0,0.88,0.19,11,0.0,0.43,2,0,0
44,student,high,urban,609,0.05,2,1,1941139,236301,0.12,1,0.32,0.0,0,5,0,0,0.79,0.61,22,0.0,0.54,1,0,0
67,salaried,low,rural,596,0.18,4,0,344828,5000,0.01,0,0.32,1.7,0,5,0,0,0.94,0.47,17,62.8,0.62,1,1,0
22,business,medium,urban,824,0.12,4,1,760771,70711,0.09,1,0.29,2.4,0,4,0,0,1.0,0.57,16,46.6,0.34,0,0,0
56,salaried,low,urban,692,0.44,6,0,198334,228582,1.15,0,0.23,0.0,1,5,0,0,0.97,0.27,8,2.7,0.21,1,1,0
50,retired,medium,rural,620,0.76,4,3,994506,123608,0.12,3,0.17,1.4,1,1,0,0,1.0,0.0,11,0.0,0.36,0,0,0
47,salaried,high,rural,721,0.05,5,2,1659242,5000,0.0,0,0.17,2.1,0,4,0,0,0.92,0.47,9,93.7,0.02,0,0,0
27,business,low,urban,782,0.25,5,1,364819,145160,0.4,3,0.16,2.6,1,2,1,0,1.0,0.5,17,86.5,0.35,0,0,0
21,self_employed,medium,urban,772,0.27,7,1,515233,339537,0.66,2,0.24,0.0,0,3,0,1,0.79,0.13,22,0.0,0.43,1,0,0
60,salaried,high,urban,580,0.38,8,1,1605084,150144,0.09,0,0.44,0.0,0,4,0,0,1.0,0.43,7,122.1,0.75,0,1,0
43,salaried,low,rural,628,0.49,7,0,366145,5000,0.01,5,0.11,1.3,0,4,0,0,1.0,0.0,8,51.0,0.14,2,0,0
27,self_employed,high,rural,621,0.41,6,1,1684615,5000,0.0,1,0.57,0.9,0,4,0,0,0.93,0.57,13,108.8,0.4,1,0,0
37,student,medium,urban,701,0.27,4,0,617936,244544,0.4,1,0.13,0.2,0,4,0,0,0.9,0.43,2,68.6,0.75,1,0,1
48,business,low,urban,676,0.33,5,0,235494,199242,0.85,4,0.21,2.1,0,5,0,1,0.91,0.51,12,0.0,0.64,2,1,0
40,salaried,medium,urban,591,0.36,4,1,508454,267992,0.53,3,0.07,3.0,0,1,0,0,0.74,0.34,22,68.2,0.42,2,1,0
51,business,medium,rural,628,0.27,6,0,540348,93784,0.17,3,0.4,1.5,1,4,0,0,0.87,0.14,17,53.0,0.26,1,0,0
52,salaried,low,urban,633,0.2,8,1,348684,81602,0.23,5,0.18,0.7,2,4,0,1,1.0,0.27,23,0.0,0.25,3,0,0
58,salaried,high,urban,576,0.24,2,0,1874633,198656,0.11,3,0.09,1.3,0,1,0,0,0.71,0.1,12,27.2,0.16,1,1,0
23,self_employed,high,rural,775,0.28,8,0,2025548,5000,0.0,1,0.07,3.1,0,3,0,1,0.89,0.38,6,0.0,0.44,0,0,0
37,salaried,medium,urban,665,0.33,6,1,664610,116482,0.18,1,0.25,1.0,0,2,1,0,0.66,0.34,6,101.9,0.0,1,1,0
63,salaried,high,urban,648,0.4,6,1,1192505,236057,0.2,4,0.09,0.7,0,1,0,0,0.99,0.39,12,69.7,0.65,0,1,0
40,business,high,urban,784,0.65,3,0,1563662,14232,0.01,2,0.11,0.0,1,4,0,0,0.78,0.08,2,0.0,0.05,1,0,0
51,salaried,low,urban,576,0.62,5,0,263582,5000,0.02,0,0.32,0.9,0,2,1,0,0.75,0.16,16,0.0,0.49,1,0,0
29,salaried,low,rural,721,0.28,2,1,296976,28293,0.1,1,0.11,1.0,1,4,0,0,0.68,0.28,1,0.0,0.38,2,1,0
43,salaried,high,urban,790,0.24,3,0,1637790,119495,0.07,2,0.13,0.8,0,4,0,0,0.92,0.14,16,50.5,0.15,2,1,0
52,student,medium,rural,735,0.29,5,1,702649,73840,0.11,2,0.24,2.4,1,4,0,0,0.71,0.37,2,61.5,0.0,2,0,0
44,business,medium,urban,843,0.2,5,2,548639,300126,0.55,1,0.27,1.2,0,5,0,0,0.96,0.25,23,0.0,0.0,0,0,0
29,self_employed,low,urban,643,0.53,2,0,327486,70621,0.22,5,0.33,1.6,0,5,0,0,0.86,0.33,19,20.3,0.08,3,0,0
50,salaried,low,rural,654,0.36,2,0,377666,251605,0.67,4,0.47,2.7,0,4,0,0,0.85,0.52,13,150.9,0.61,2,1,0
41,business,medium,urban,684,0.24,6,0,849878,138649,0.16,2,0.09,1.7,1,1,0,0,1.0,0.83,6,23.0,0.29,2,0,0
43,salaried,low,rural,695,0.19,7,1,370737,55979,0.15,1,0.17,2.0,0,3,0,0,0.96,0.53,9,100.5,0.37,1,0,0
48,salaried,medium,rural,619,0.62,6,1,725386,280991,0.39,2,0.25,2.6,3,2,1,0,0.89,0.24,18,0.0,0.79,0,1,0
66,business,low,rural,737,0.68,7,0,318624,226794,0.71,1,0.26,1.0,2,5,0,0,0.91,0.49,3,42.7,0.25,1,1,0
26,self_employed,medium,urban,640,0.46,4,0,833713,192582,0.23,3,0.43,2.0,0,2,1,0,0.91,0.12,20,97.9,0.51,1,1,0
40,salaried,medium,urban,637,0.13,4,0,782120,168196,0.22,3,0.45,2.0,0,3,1,0,0.67,0.35,16,0.0,0.44,0,1,0
35,salaried,low,rural,571,0.26,5,0,299614,291189,0.97,1,0.28,3.0,0,4,0,0,1.0,0.3,12,49.2,0.79,1,1,1
47,retired,low,urban,792,0.42,1,1,440035,30131,0.07,4,0.5,2.9,0,2,0,0,0.78,0.21,4,146.6,0.71,0,0,0
55,salaried,medium,urban,710,0.35,10,0,860268,5000,0.01,1,0.2,0.6,1,5,2,0,0.87,0.05,22,26.8,0.0,4,0,0
41,business,low,urban,655,0.46,7,1,339052,139059,0.41,4,0.16,0.1,0,2,0,0,0.84,0.27,16,53.1,1.0,0,0,0
60,self_employed,medium,urban,572,0.26,2,1,820709,37338,0.05,0,0.04,0.3,2,2,1,0,0.71,0.37,2,83.7,0.2,3,0,0
32,salaried,high,urban,789,0.37,5,2,1188781,299391,0.25,0,0.11,0.8,0,4,1,0,0.93,0.33,7,4.1,0.28,5,0,0
42,self_employed,medium,urban,647,0.42,4,0,653532,169300,0.26,2,0.19,0.2,0,2,2,0,0.85,0.6,13,1.2,0.0,1,0,0
25,self_employed,medium,urban,655,0.09,8,0,642175,132723,0.21,0,0.22,1.0,0,1,0,0,0.95,0.0,18,134.9,0.57,0,0,0
21,salaried,low,urban,683,0.43,8,0,305698,321732,1.05,1,0.34,1.6,1,5,0,0,0.99,0.22,1,91.3,0.25,1,0,1
61,self_employed,medium,urban,762,0.53,5,1,715739,239555,0.33,1,0.46,1.5,0,5,0,0,1.0,0.52,18,0.0,0.0,1,0,0
69,salaried,medium,urban,750,0.47,6,3,710663,271332,0.38,2,0.34,1.6,1,2,0,0,0.92,0.0,22,78.8,0.32,1,1,0
48,self_employed,medium,urban,666,0.37,6,0,1000000,77975,0.08,3,0.38,1.7,0,2,1,0,1.0,0.04,22,0.0,0.0,1,0,0
23,salaried,low,urban,748,0.2,5,5,427704,80105,0.19,1,0.22,0.0,0,3,0,0,0.99,0.38,10,18.0,0.41,2,0,0
52,business,medium,urban,703,0.33,3,1,938734,371533,0.4,0,0.06,0.8,1,4,0,0,0.8,0.37,7,59.1,0.27,2,1,0
58,retired,high,urban,591,0.08,0,0,1871701,189154,0.1,1,0.2,2.7,0,3,0,0,0.88,0.4,8,32.8,0.06,3,1,0
32,salaried,medium,rural,625,0.47,6,1,777154,260903,0.34,0,0.36,2.3,2,5,1,0,0.81,0.27,1,77.2,0.07,1,1,0
26,student,low,urban,673,0.64,3,1,264610,460092,1.74,2,0.15,0.9,0,2,0,0,0.8,0.41,2,115.8,0.73,0,0,1
56,business,medium,rural,644,0.16,4,1,534678,5000,0.01,3,0.12,0.4,0,5,1,0,0.7,0.18,6,137.1,0.0,1,0,0
41,salaried,medium,rural,685,0.25,5,0,475228,156931,0.33,1,0.23,0.4,1,1,0,0,0.72,0.06,16,7.9,0.99,1,1,0
46,salaried,medium,urban,678,0.3,3,0,972165,332086,0.34,1,0.31,0.4,0,4,0,0,0.95,0.42,23,13.4,0.31,3,0,0
23,business,low,urban,900,0.6,9,1,232711,179819,0.77,2,0.76,0.2,0,1,0,0,0.86,0.55,20,0.0,0.13,2,0,0
66,business,high,urban,654,0.42,8,1,1180275,10802,0.01,1,0.19,2.7,0,2,0,0,0.91,0.2,12,22.5,0.81,0,0,0
22,self_employed,medium,urban,746,0.57,6,0,645560,5000,0.01,2,0.39,1.0,2,3,0,0,0.74,0.09,2,58.9,0.18,0,0,0
63,salaried,high,urban,625,0.32,5,0,1932188,5000,0.0,5,0.21,1.9,0,5,0,0,0.89,0.21,7,30.2,0.11,0,0,0
29,self_employed,high,urban,702,0.51,5,0,1385941,170676,0.12,0,0.31,2.8,0,4,0,0,0.8,0.0,12,0.0,0.7,2,0,0
58,salaried,medium,urban,599,0.43,4,1,664528,221950,0.33,3,0.28,1.4,1,5,0,0,0.69,0.42,13,0.0,0.54,1,1,0
61,salaried,low,urban,730,0.4,4,5,214252,315054,1.47,4,0.33,2.0,0,4,0,0,0.86,0.0,20,12.1,0.13,1,1,0
37,self_employed,medium,urban,644,0.32,5,0,974587,176511,0.18,0,0.2,0.0,0,4,0,0,0.65,0.18,23,68.7,0.6,1,0,0
41,salaried,low,urban,643,0.26,5,0,264444,91483,0.35,1,0.09,3.4,2,3,1,0,0.77,0.21,1,234.4,0.58,0,0,1
41,self_employed,medium,urban,666,0.17,8,0,871155,459301,0.53,0,0.37,0.3,1,5,1,0,0.76,0.25,5,0.0,0.0,0,1,0
63,salaried,low,urban,617,0.53,5,2,263663,270828,1.03,3,0.24,2.8,1,3,0,0,1.0,0.21,23,71.1,0.65,1,1,1
61,self_employed,medium,rural,843,0.21,4,0,820303,238690,0.29,5,0.08,1.3,0,2,0,0,0.8,0.33,3,28.5,0.57,1,1,0
55,self_employed,medium,urban,787,0.15,6,0,891416,101905,0.11,4,0.1,2.0,0,1,0,1,0.79,0.58,21,60.2,0.95,1,1,0
54,student,high,urban,768,0.46,4,0,1202595,391522,0.33,2,0.12,0.3,0,4,0,0,1.0,0.41,19,54.8,0.32,0,0,0
23,salaried,high,rural,800,0.33,6,0,1440252,176287,0.12,1,0.26,3.6,0,4,0,0,0.81,0.17,6,108.8,0.42,3,0,0
40,business,low,rural,671,0.05,7,0,395105,375117,0.95,1,0.17,0.6,1,5,0,0,0.77,0.11,8,68.2,0.0,2,0,1
69,student,high,urban,788,0.49,4,1,1697972,65986,0.04,0,0.45,1.3,1,1,1,0,0.86,0.16,0,55.2,0.44,0,1,0
42,salaried,medium,rural,661,0.21,7,2,667367,5000,0.01,1,0.27,1.0,0,2,0,0,0.8,0.0,8,88.1,0.56,0,0,0
44,salaried,low,urban,584,0.28,5,0,363888,310974,0.85,2,0.39,1.4,0,4,1,1,0.84,0.55,22,3.2,0.28,1,1,1
63,salaried,high,urban,475,0.51,3,0,1585605,280294,0.18,4,0.05,2.5,1,4,0,0,0.88,0.41,2,71.8,0.49,3,1,0
69,salaried,high,rural,883,0.16,4,0,1571020,272013,0.17,2,0.09,1.9,1,2,1,0,0.88,0.13,15,18.6,0.18,0,0,0
49,business,medium,rural,652,0.29,5,0,901014,319593,0.35,0,0.26,1.9,0,4,1,0,0.82,0.73,0,48.2,0.38,1,0,1
32,student,medium,urban,641,0.19,6,1,740965,44717,0.06,0,0.39,2.6,0,4,0,0,0.81,0.0,13,24.8,0.34,0,0,0
55,business,medium,rural,573,0.69,4,2,724720,96423,0.13,3,0.06,1.5,0,4,0,0,1.0,0.6,1,81.6,0.57,3,0,1
43,business,low,urban,792,0.33,5,2,355833,111747,0.31,3,0.17,1.1,0,3,0,0,0.93,0.15,23,64.3,0.04,0,1,0
34,salaried,medium,rural,667,0.53,4,2,756921,5000,0.01,0,0.13,0.1,1,1,0,1,0.91,0.03,13,57.7,0.29,1,0,0
51,salaried,medium,rural,721,0.53,7,0,721611,177156,0.25,1,0.24,2.7,1,2,1,0,0.87,0.39,8,0.0,0.13,0,0,0
59,self_employed,high,urban,690,0.69,3,0,1641121,245945,0.15,0,0.09,2.6,0,3,0,0,0.63,0.13,18,165.1,0.02,0,0,0
44,salaried,medium,urban,709,0.11,4,0,959847,246971,0.26,3,0.14,0.0,0,1,0,0,1.0,0.02,7,0.0,0.0,1,0,0
60,self_employed,medium,urban,727,0.46,2,0,649605,452406,0.7,2,0.16,0.0,0,3,0,0,0.84,0.36,6,10.1,0.1,2,0,0
54,self_employed,high,urban,698,0.39,4,0,1391514,50049,0.04,2,0.17,2.7,0,5,0,0,1.0,0.19,10,71.6,0.24,0,0,0
59,student,low,urban,694,0.71,2,0,310204,120048,0.39,1,0.18,1.2,0,1,0,0,0.84,0.55,15,73.9,0.11,0,0,0
36,student,medium,urban,665,0.22,5,0,961401,167867,0.17,3,0.44,1.1,2,5,0,0,0.68,0.01,5,69.3,0.32,0,0,0
21,retired,high,urban,689,0.61,7,0,1244708,389088,0.31,0,0.36,1.2,1,1,0,0,0.88,0.26,3,42.9,0.46,2,0,0
42,salaried,high,urban,708,0.26,7,0,1306511,125738,0.1,1,0.14,0.2,1,4,0,0,0.76,0.5,13,0.0,0.65,1,1,0
34,business,low,rural,687,0.3,10,1,353635,127118,0.36,2,0.16,2.2,1,5,1,0,0.75,0.23,17,28.3,0.38,2,0,0
55,salaried,medium,urban,587,0.42,6,2,768218,99501,0.13,2,0.77,1.9,1,3,0,0,0.86,0.5,15,141.4,0.2,0,0,0
34,business,medium,urban,690,0.36,9,1,742761,108497,0.15,4,0.3,1.3,0,2,1,0,0.75,0.53,3,69.5,0.09,1,1,1
23,self_employed,medium,urban,751,0.36,7,1,886842,5000,0.01,5,0.27,2.7,0,1,0,0,0.92,0.06,21,125.4,0.22,0,0,0
26,retired,medium,urban,627,0.38,8,1,1000000,278983,0.28,1,0.19,0.0,0,3,0,0,0.9,0.99,23,72.8,0.32,2,0,0
65,self_employed,medium,urban,592,0.43,5,1,929635,5000,0.01,0,0.21,0.0,0,3,0,0,1.0,0.42,11,76.1,0.3,0,1,0
31,salaried,medium,urban,757,0.36,6,1,856748,173859,0.2,1,0.16,0.0,0,2,0,1,0.93,0.25,9,63.1,0.0,2,1,0
57,self_employed,medium,rural,651,0.35,5,3,595993,426108,0.71,2,0.3,0.6,0,2,0,0,0.79,0.15,6,42.4,0.17,0,0,0
47,salaried,medium,urban,578,0.39,8,1,887092,359397,0.41,2,0.2,0.3,0,3,0,0,0.84,0.47,0,17.4,0.47,4,0,0
49,salaried,medium,rural,648,0.47,5,0,997671,112391,0.11,1,0.21,1.4,0,1,0,0,0.81,0.06,5,158.9,0.39,2,0,0
31,self_employed,low,rural,659,0.41,5,1,371554,376732,1.01,5,0.05,1.4,2,2,0,0,0.68,0.09,3,13.5,0.53,0,0,1
22,business,low,urban,676,0.48,4,1,324348,58385,0.18,2,0.26,0.5,0,2,0,0,0.94,0.32,21,0.0,0.25,0,0,0
32,salaried,medium,urban,613,0.26,8,1,549576,44407,0.08,2,0.07,1.8,1,1,0,0,1.0,0.11,23,0.0,0.0,1,0,0
44,self_employed,low,rural,737,0.32,3,1,348874,212587,0.61,3,0.32,1.2,1,1,0,0,0.95,0.12,6,54.4,0.35,1,1,0
44,business,medium,urban,656,0.08,11,1,971830,289223,0.3,2,0.13,1.5,0,4,0,0,0.8,0.6,0,72.5,0.21,3,0,1
53,retired,medium,urban,629,0.36,4,0,704270,308534,0.44,4,0.19,3.3,0,2,0,0,0.92,0.09,9,0.0,0.67,0,1,0
38,salaried,low,urban,718,0.64,7,0,450000,409741,0.91,0,0.15,1.1,0,4,0,0,0.87,0.44,2,0.0,0.29,1,0,0
60,self_employed,low,urban,583,0.55,4,0,444636,536391,1.21,1,0.05,1.2,3,1,0,0,0.64,0.0,7,23.5,0.07,1,1,1
41,business,low,rural,773,0.26,4,0,342250,185750,0.54,3,0.29,2.3,1,4,0,0,0.99,0.52,19,6.2,0.9,1,1,0
42,salaried,medium,rural,625,0.33,6,2,607455,375106,0.62,2,0.38,2.3,1,4,0,0,0.87,0.46,2,150.3,0.0,2,0,0
39,student,low,rural,694,0.57,10,0,370882,149374,0.4,0,0.02,1.7,0,3,0,0,0.77,0.35,14,88.4,0.93,4,0,0
22,salaried,low,urban,744,0.19,6,1,229834,25105,0.11,2,0.45,1.3,0,4,1,0,1.0,0.37,19,78.7,0.0,0,1,0
37,self_employed,medium,urban,751,0.46,3,1,573785,118904,0.21,1,0.49,1.7,1,3,0,1,0.96,0.44,10,0.0,1.0,0,1,0
60,salaried,high,urban,646,0.23,4,0,1349825,343042,0.25,1,0.19,0.8,0,2,0,0,0.97,0.64,15,0.0,0.81,3,0,0
24,student,low,urban,717,0.47,3,0,345024,111770,0.32,0,0.04,2.2,0,2,0,0,0.93,0.18,17,59.3,0.55,3,1,0
30,business,high,urban,696,0.36,5,0,1843470,34010,0.02,0,0.11,1.5,1,2,0,0,0.77,0.13,17,0.0,0.47,0,0,0
63,self_employed,low,urban,676,0.52,2,0,262284,57899,0.22,4,0.17,0.0,2,5,0,0,0.7,0.8,3,34.6,0.94,3,1,1
34,retired,high,urban,733,0.54,7,2,1651083,146466,0.09,4,0.06,2.3,0,5,0,0,0.95,0.0,6,0.0,0.81,0,0,0
34,business,medium,urban,808,0.37,3,3,913242,123190,0.13,1,0.31,0.0,1,4,0,0,1.0,0.0,15,0.0,0.74,4,0,0
46,salaried,medium,urban,606,0.36,8,1,811067,126905,0.16,1,0.2,0.6,0,4,0,0,1.0,0.24,0,49.3,0.65,1,0,0
31,student,medium,urban,601,0.24,9,1,744272,268544,0.36,4,0.02,1.3,2,2,1,0,1.0,0.0,11,60.9,0.27,0,0,0
45,self_employed,medium,urban,694,0.24,5,1,817248,211186,0.26,0,0.26,0.7,0,2,0,0,0.98,0.32,9,97.2,0.43,0,1,0
51,self_employed,medium,rural,737,0.39,8,0,829725,434816,0.52,5,0.24,0.5,0,5,0,0,0.87,0.17,10,52.8,0.43,0,0,0
51,salaried,medium,rural,799,0.35,4,1,700491,300124,0.43,3,0.33,0.3,0,3,0,0,0.86,0.12,1,109.7,0.31,0,0,0
51,student,medium,urban,797,0.28,6,0,912331,174926,0.19,5,0.23,0.5,0,2,1,0,1.0,0.52,22,71.1,0.15,1,0,0
63,salaried,low,urban,684,0.29,5,1,315873,367763,1.16,1,0.31,0.6,1,5,0,0,1.0,0.39,21,22.4,0.09,2,0,0
56,self_employed,medium,urban,721,0.52,3,0,822871,5000,0.01,1,0.35,1.7,0,2,0,0,0.86,0.23,6,0.0,0.25,0,0,0
45,retired,medium,urban,714,0.45,8,0,566563,313481,0.55,1,0.51,3.2,0,5,0,0,0.95,0.56,9,0.0,0.06,0,1,0
51,business,medium,rural,580,0.41,4,2,663473,376366,0.57,7,0.1,0.8,0,3,0,0,0.8,0.1,12,38.6,0.19,1,0,0
43,salaried,medium,urban,871,0.3,3,0,802038,5000,0.01,0,0.36,1.6,1,4,0,0,0.92,0.25,6,52.4,0.07,1,0,0
62,business,high,urban,667,0.43,5,1,1294200,354896,0.27,2,0.28,0.0,1,2,1,0,0.71,0.0,5,7.7,0.49,1,1,0
34,salaried,low,urban,776,0.22,3,0,335791,296536,0.88,1,0.5,2.6,1,2,0,0,0.94,0.34,16,43.1,0.0,2,1,0
37,salaried,low,urban,780,0.44,3,3,343943,264688,0.77,0,0.28,0.5,1,1,0,0,1.0,0.34,9,70.0,0.11,1,0,0
26,business,medium,urban,682,0.48,7,0,652080,246686,0.38,3,0.01,3.0,0,3,0,0,0.65,0.26,20,95.8,0.43,3,0,0
25,self_employed,low,urban,697,0.58,5,0,248886,356687,1.43,0,0.25,2.9,1,1,0,0,0.72,0.19,17,133.5,0.54,1,0,0
39,self_employed,medium,urban,572,0.38,5,0,795316,35460,0.04,2,0.24,0.7,2,4,1,0,0.94,0.52,17,0.0,0.38,3,0,0
58,salaried,medium,urban,848,0.45,10,2,951180,208612,0.22,4,0.2,0.2,0,1,0,0,0.81,0.43,17,0.0,0.11,1,0,0
63,salaried,low,urban,648,0.05,4,1,259264,290649,1.12,1,0.17,1.2,0,3,0,0,0.76,0.33,22,46.8,0.13,0,0,0
32,salaried,medium,urban,782,0.24,1,0,866702,55045,0.06,0,0.13,2.3,1,1,1,0,1.0,0.05,3,49.0,0.1,2,0,0
55,retired,low,urban,564,0.52,5,0,284773,173168,0.61,2,0.25,1.3,0,4,0,0,0.74,0.45,5,76.3,0.39,2,1,0
35,salaried,medium,urban,675,0.34,7,2,668664,172064,0.26,0,0.3,1.0,0,3,0,0,0.89,0.0,9,51.3,0.0,1,0,0
56,business,medium,rural,692,0.2,3,0,639714,401825,0.63,1,0.24,2.2,1,5,0,1,0.96,0.29,10,6.1,0.48,2,0,0
42,self_employed,medium,urban,541,0.35,7,0,766589,99147,0.13,0,0.23,0.0,0,1,0,0,0.89,0.44,23,0.0,0.72,1,0,0
33,self_employed,low,urban,612,0.32,1,0,218124,413905,1.9,2,0.27,1.2,0,4,1,0,1.0,0.12,12,200.6,0.17,1,1,1
66,retired,medium,rural,502,0.53,6,1,667406,152902,0.23,3,0.14,2.9,1,5,0,0,1.0,0.59,14,0.0,0.27,0,0,0
34,student,low,rural,674,0.13,4,1,327818,65916,0.2,0,0.43,0.5,0,1,0,0,0.78,0.63,9,35.2,0.33,2,0,0
26,business,high,rural,701,0.62,8,1,1517986,98997,0.07,1,0.14,1.6,2,5,0,0,1.0,0.93,17,63.5,0.26,0,0,0
31,salaried,high,rural,612,0.07,4,3,1000000,5000,0.0,2,0.11,1.3,1,1,1,0,0.79,0.16,21,94.8,0.38,2,0,0
50,retired,low,urban,660,0.58,8,1,305059,146073,0.48,1,0.45,2.0,0,2,0,0,0.6,0.3,6,70.1,0.1,1,0,0
23,retired,low,rural,676,0.37,6,0,281085,253911,0.9,3,0.18,3.2,0,5,0,0,1.0,0.34,12,39.2,0.27,1,0,0
29,salaried,high,urban,746,0.26,5,1,1673811,182488,0.11,4,0.22,0.6,0,2,1,0,1.0,0.4,19,107.0,0.81,3,1,0
35,self_employed,low,rural,707,0.32,8,0,337184,5000,0.01,1,0.23,0.5,1,1,1,0,1.0,0.0,16,168.8,0.28,0,0,0
27,salaried,medium,urban,770,0.56,4,0,996633,217838,0.22,4,0.19,0.4,2,4,1,0,0.66,0.04,6,58.8,0.67,0,0,0
24,salaried,medium,urban,684,0.44,1,2,701519,5000,0.01,5,0.24,0.5,0,5,0,1,0.94,0.0,18,5.0,0.25,2,1,0
52,student,low,rural,658,0.27,3,0,186304,189149,1.02,1,0.05,1.3,1,4,0,1,0.84,0.21,17,72.9,0.0,2,0,0
32,salaried,medium,urban,768,0.58,2,0,672547,188211,0.28,6,0.71,2.2,1,4,0,0,0.8,0.21,18,72.5,0.53,3,0,0
45,salaried,medium,urban,743,0.46,6,0,775698,210486,0.27,1,0.32,1.2,0,2,0,0,0.8,0.15,3,128.9,0.51,2,0,0
52,self_employed,high,urban,556,0.33,5,1,1282485,266061,0.21,2,0.05,2.3,0,3,0,0,0.79,0.23,8,84.3,0.42,0,0,0
35,salaried,medium,rural,625,0.28,5,0,968227,327853,0.34,3,0.16,1.3,0,5,0,0,0.78,0.39,7,63.8,0.05,1,0,0
50,retired,high,urban,557,0.66,6,0,1196677,118976,0.1,1,0.08,1.4,1,3,0,0,0.84,0.54,21,55.2,0.14,1,1,0
47,salaried,medium,urban,714,0.67,3,0,777704,56759,0.07,4,0.54,2.2,0,4,0,0,0.81,0.18,1,70.6,0.35,0,1,0
28,business,medium,urban,647,0.42,8,0,757435,202682,0.27,1,0.33,1.9,1,4,0,0,0.91,0.06,6,160.4,0.37,1,0,0
47,business,high,urban,824,0.29,5,0,1822276,5000,0.0,3,0.47,1.6,1,4,0,0,1.0,0.31,13,114.6,0.0,2,0,0
35,salaried,high,rural,702,0.23,5,0,1609107,371098,0.23,0,0.08,1.6,0,2,0,0,0.84,0.29,21,144.8,0.2,2,0,0
26,salaried,high,urban,775,0.68,3,1,1623844,332566,0.2,0,0.14,1.0,0,4,0,0,1.0,0.18,5,86.5,0.08,2,1,0
69,salaried,medium,urban,722,0.15,5,0,599235,92964,0.16,0,0.08,2.3,0,3,0,0,0.92,0.35,21,75.0,0.04,1,0,0
53,salaried,low,rural,590,0.39,2,0,382765,93762,0.24,1,0.21,0.0,0,2,0,0,0.94,0.01,20,53.0,0.31,1,0,0
41,salaried,high,rural,765,0.32,9,0,1550222,328683,0.21,4,0.15,1.0,1,1,0,0,0.82,0.3,16,124.3,0.66,1,0,0
44,salaried,medium,rural,778,0.47,4,3,758032,200148,0.26,2,0.14,1.0,1,2,0,0,0.94,0.44,0,47.9,0.25,0,1,0
43,self_employed,high,urban,697,0.51,5,0,1216593,190489,0.16,1,0.42,1.8,0,1,0,0,0.79,0.4,19,32.9,0.01,1,1,0
60,salaried,low,urban,695,0.29,4,1,248612,5000,0.02,2,0.25,1.9,0,2,0,0,0.91,0.44,20,154.9,0.8,3,0,0
34,salaried,medium,urban,734,0.34,7,2,642652,112483,0.18,2,0.69,1.6,0,3,0,0,0.8,0.46,0,53.3,0.62,2,0,0
59,salaried,medium,urban,606,0.55,6,1,674630,80462,0.12,3,0.12,1.3,0,3,0,0,0.98,0.58,19,89.2,0.19,2,0,0
44,salaried,low,urban,763,0.3,4,2,375539,189559,0.5,0,0.33,3.8,0,3,0,0,0.97,0.37,12,57.6,0.4,1,0,0
61,retired,low,urban,784,0.33,5,2,431299,5000,0.01,0,0.2,0.0,0,3,1,0,0.84,0.22,13,95.0,0.73,1,0,0
51,business,low,urban,669,0.45,9,0,184452,322445,1.75,1,0.34,1.2,1,3,0,0,0.94,0.12,0,162.4,0.02,0,0,1
63,salaried,medium,urban,738,0.59,5,1,769305,302794,0.39,2,0.23,1.6,0,5,1,0,1.0,0.34,4,149.1,0.0,2,0,0
23,self_employed,medium,urban,690,0.22,7,0,971558,196400,0.2,3,0.21,1.8,1,1,0,0,0.76,0.18,21,63.4,0.18,1,0,0
