age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
52,salaried,low,urban,591,0.35,7,0,332634,285973,0.86,1,0.35,0.9,1,4,0,0,0.85,0.0,21,42.6,0.03,2,0,1
63,business,low,urban,564,0.2,3,0,344528,295985,0.86,0,0.26,1.6,0,2,0,0,0.85,0.01,19,0.0,0.36,1,0,0
50,salaried,low,urban,712,0.26,8,0,286214,241482,0.84,1,0.28,1.5,0,2,0,0,0.86,0.28,3,5.8,0.61,0,0,1
59,salaried,medium,rural,633,0.36,6,1,959049,169316,0.18,0,0.13,0.0,0,1,0,1,0.87,0.27,21,94.4,0.36,2,1,0
51,salaried,low,urban,752,0.35,5,0,177266,239745,1.35,0,0.31,0.1,1,1,0,0,0.98,0.29,4,147.3,0.28,1,0,1
38,business,medium,urban,551,0.55,3,2,837425,54531,0.07,1,0.17,0.8,1,1,1,0,0.84,0.6,7,0.0,0.06,1,0,0
56,salaried,medium,rural,659,0.15,6,1,665462,225415,0.34,0,0.56,1.5,1,3,1,1,0.76,0.28,6,0.0,0.59,2,0,0
22,retired,high,urban,636,0.18,4,0,1535296,275623,0.18,5,0.14,1.2,0,4,1,0,0.88,0.28,14,0.0,0.37,0,0,0
34,self_employed,high,urban,569,0.3,6,1,1400644,65275,0.05,0,0.07,0.0,1,3,0,0,0.58,0.21,11,45.1,0.25,2,0,0
33,retired,medium,rural,680,0.41,5,1,773104,334336,0.43,1,0.56,1.7,1,1,0,0,0.82,0.32,13,78.2,0.18,0,1,0
49,retired,low,urban,575,0.28,9,0,242621,172704,0.71,1,0.34,0.0,0,2,0,0,0.68,0.38,11,14.7,0.32,5,0,0
32,self_employed,medium,urban,695,0.27,5,0,762838,226018,0.3,0,0.19,1.7,0,4,0,0,0.81,0.26,14,28.6,0.0,0,1,0
59,salaried,medium,urban,730,0.53,4,0,700308,35664,0.05,2,0.76,1.9,1,3,0,0,0.96,0.02,14,83.6,0.0,2,1,0
22,salaried,low,urban,698,0.42,4,1,248470,5000,0.02,2,0.19,3.0,0,3,1,0,0.62,0.05,7,65.4,0.12,2,0,0
52,salaried,medium,urban,707,0.2,7,0,648029,325652,0.5,1,0.36,1.7,0,1,0,0,0.74,0.36,18,0.0,0.49,2,0,0
33,business,high,urban,752,0.27,5,1,1178148,163574,0.14,1,0.34,3.2,0,2,1,0,0.86,0.08,11,0.0,0.1,3,0,0
66,salaried,medium,urban,678,0.43,5,1,536339,298571,0.56,4,0.34,3.0,3,1,0,0,0.93,0.2,10,85.0,0.28,0,0,0
47,salaried,low,urban,622,0.16,2,2,252382,158507,0.63,2,0.61,1.2,0,1,0,1,0.97,0.0,20,48.9,0.37,2,1,0
69,salaried,low,rural,637,0.43,7,0,150000,75447,0.5,1,0.12,1.1,1,2,0,1,0.81,0.44,20,71.9,0.22,1,0,0
61,student,medium,urban,638,0.3,2,0,548584,387810,0.71,1,0.16,3.1,1,1,0,0,0.74,0.14,17,0.0,0.0,0,1,1
37,salaried,low,rural,606,0.4,7,0,301833,171177,0.57,1,0.29,2.4,1,3,0,0,0.85,0.0,4,92.0,0.42,1,0,1
60,salaried,medium,urban,734,0.37,3,0,673610,193647,0.29,2,0.53,2.9,2,2,0,0,0.82,0.38,21,6.4,0.92,1,0,0
51,salaried,medium,rural,716,0.18,6,1,647653,159157,0.25,4,0.2,1.3,0,3,0,0,0.94,0.0,6,66.8,0.0,2,0,0
54,student,low,urban,563,0.25,7,0,282955,8728,0.03,1,0.11,0.3,0,1,0,1,0.93,0.02,20,34.8,0.54,2,0,0
44,self_employed,high,urban,622,0.57,4,0,1506890,244932,0.16,0,0.15,0.9,0,2,0,0,0.86,0.41,20,94.1,0.0,0,1,0
65,salaried,medium,urban,603,0.71,6,1,772703,230526,0.3,2,0.08,1.3,0,3,0,0,0.74,0.13,17,63.1,0.57,1,0,0
55,salaried,low,rural,702,0.09,3,1,264115,287313,1.09,1,0.33,0.8,0,3,0,0,0.78,0.61,7,16.2,0.0,1,0,1
68,salaried,medium,urban,755,0.51,6,0,909183,82522,0.09,3,0.4,0.0,0,3,0,0,0.86,0.0,12,0.1,0.33,0,0,0
26,salaried,medium,urban,711,0.39,6,1,723416,5000,0.01,1,0.29,1.2,0,2,0,0,0.98,0.58,14,40.3,0.31,2,0,0
39,retired,medium,urban,630,0.66,7,1,885599,248645,0.28,2,0.29,1.6,0,3,0,0,0.77,0.05,22,11.0,0.53,2,0,0
50,business,high,rural,657,0.27,7,0,1000000,336786,0.34,2,0.56,0.0,0,4,0,0,0.89,0.18,23,134.3,0.57,1,0,0
27,self_employed,medium,rural,582,0.48,8,4,837422,5000,0.01,2,0.29,1.6,0,2,0,0,0.93,0.05,23,0.0,0.23,2,0,0
30,student,high,urban,587,0.3,4,1,1211580,12498,0.01,1,0.16,0.9,0,3,0,0,1.0,0.46,4,44.5,0.14,1,0,1
61,salaried,medium,rural,739,0.54,3,0,723185,113885,0.16,3,0.6,1.6,1,4,0,1,0.96,0.56,14,0.0,0.17,0,0,0
52,business,medium,urban,781,0.7,6,1,745339,5000,0.01,3,0.41,2.8,1,2,0,0,0.8,0.17,1,115.2,0.23,2,0,0
54,student,high,rural,629,0.38,3,1,1577981,132858,0.08,1,0.32,0.2,0,3,0,0,0.57,0.19,4,88.8,0.35,1,0,0
48,salaried,medium,rural,683,0.18,6,0,719035,225309,0.31,1,0.13,0.0,1,2,0,0,0.73,0.0,2,0.0,0.36,2,0,0
35,business,low,urban,730,0.56,4,0,328368,267575,0.81,1,0.41,1.5,1,4,0,0,0.78,0.48,20,47.0,0.16,2,0,0
50,salaried,medium,urban,563,0.43,5,0,872416,244814,0.28,1,0.4,0.9,1,4,0,0,0.76,0.05,22,46.8,0.43,1,1,0
57,salaried,medium,rural,606,0.41,4,0,701464,162035,0.23,1,0.12,1.7,0,1,0,0,0.77,0.0,3,16.0,0.47,0,0,0
49,salaried,low,urban,819,0.59,6,0,212500,333511,1.57,1,0.13,0.6,0,2,0,0,0.66,0.25,5,47.3,0.91,0,0,1
42,salaried,high,rural,612,0.18,6,2,1437281,5000,0.0,3,0.42,1.9,0,2,0,0,0.88,0.15,14,71.0,0.62,1,1,0
24,business,low,urban,654,0.24,10,0,310313,53293,0.17,3,0.42,0.5,0,3,0,0,0.85,0.1,3,61.1,0.43,0,0,0
40,retired,low,urban,637,0.44,5,0,174723,183978,1.05,1,0.31,1.1,0,4,0,0,0.64,0.22,21,0.0,0.24,1,1,1
52,self_employed,high,urban,540,0.24,3,0,1799942,87761,0.05,1,0.05,1.7,2,3,0,0,1.0,0.11,3,0.0,0.0,0,0,0
56,student,medium,urban,685,0.3,7,0,943081,163360,0.17,2,0.44,1.2,2,1,0,0,1.0,0.28,1,0.0,0.0,2,1,0
24,business,low,rural,678,0.54,3,0,334395,237778,0.71,1,0.3,2.2,0,1,0,0,0.93,0.5,14,19.1,0.49,0,0,0
47,salaried,medium,urban,692,0.41,4,1,771584,113797,0.15,1,0.12,2.3,1,3,0,0,0.84,0.0,15,0.0,0.3,4,0,0
37,self_employed,medium,rural,674,0.17,4,0,762700,114303,0.15,3,0.2,1.9,3,1,0,0,0.82,0.32,13,41.6,0.05,4,0,0
32,salaried,low,rural,647,0.41,3,2,316833,148459,0.47,2,0.07,1.9,0,1,0,0,0.89,0.52,7,1.2,0.26,1,0,0
42,self_employed,high,rural,643,0.54,10,1,1689776,285062,0.17,2,0.44,1.3,1,1,1,0,0.91,0.32,19,19.0,0.16,1,0,0
37,retired,medium,urban,644,0.38,5,2,604773,256073,0.42,2,0.06,0.2,0,4,0,0,0.71,0.5,21,33.3,0.27,1,0,0
30,salaried,medium,rural,610,0.48,7,1,696945,276539,0.4,2,0.23,2.3,0,2,1,1,0.91,0.39,21,0.0,0.06,1,0,0
21,business,medium,urban,621,0.27,7,2,506043,198136,0.39,0,0.37,0.0,0,2,1,0,0.85,0.31,18,82.2,0.46,0,0,0
42,self_employed,medium,rural,611,0.39,5,2,605671,201088,0.33,0,0.3,0.0,1,1,0,0,0.95,0.0,20,27.1,0.22,3,1,0
46,self_employed,low,urban,720,0.11,4,0,296001,319798,1.08,1,0.09,1.2,0,1,0,0,1.0,0.0,19,0.0,0.53,0,0,1
38,salaried,low,urban,701,0.44,6,2,359407,77149,0.21,1,0.07,0.7,1,3,0,0,0.69,0.02,12,20.6,0.23,3,0,0
34,salaried,medium,rural,681,0.4,4,0,779800,322755,0.41,5,0.14,1.2,1,4,0,0,0.92,0.46,22,0.0,0.33,2,0,0
67,salaried,high,urban,815,0.16,3,1,1546710,200634,0.13,2,0.21,0.5,2,1,0,0,0.88,0.21,4,65.7,0.27,1,0,0
49,salaried,low,urban,615,0.58,5,0,299894,185896,0.62,1,0.07,1.7,0,1,0,0,0.97,0.3,21,61.6,0.15,2,0,0
32,salaried,medium,rural,758,0.44,5,1,838306,119214,0.14,1,0.25,0.8,2,1,0,1,0.87,0.31,17,31.5,0.0,1,0,0
56,self_employed,high,urban,661,0.25,3,3,1609739,325284,0.2,1,0.27,1.0,0,2,0,0,0.82,0.2,15,30.2,0.6,0,0,0
55,salaried,low,urban,691,0.45,5,1,332023,281246,0.85,1,0.34,0.8,0,3,0,0,0.84,0.24,13,97.8,0.48,0,0,0
32,student,low,urban,726,0.2,4,0,289978,17603,0.06,3,0.17,2.7,0,1,0,0,0.69,0.47,4,82.9,0.11,2,0,0
27,self_employed,low,urban,646,0.22,8,0,268923,218939,0.81,3,0.12,0.0,0,3,0,0,0.82,0.16,23,0.0,0.49,2,0,0
49,self_employed,medium,urban,606,0.2,1,1,450623,93234,0.21,5,0.2,2.5,1,4,0,0,0.93,0.31,14,1.3,0.0,0,0,0
31,salaried,low,urban,617,0.2,4,2,265949,147873,0.56,1,0.26,0.3,0,4,0,0,0.92,0.11,18,73.3,0.33,1,1,0
53,self_employed,medium,rural,532,0.42,4,1,715464,5000,0.01,1,0.3,0.0,0,2,0,0,0.83,0.23,3,94.1,0.3,1,0,0
26,retired,medium,urban,722,0.36,4,0,827599,198796,0.24,2,0.17,0.6,0,3,0,0,1.0,0.48,19,159.4,0.58,0,0,0
67,salaried,medium,urban,720,0.46,7,0,653977,204825,0.31,1,0.35,0.8,0,3,0,0,0.83,0.25,6,77.4,0.45,0,0,0
35,salaried,low,urban,790,0.05,2,0,273522,212452,0.78,3,0.32,1.6,0,3,0,0,0.96,0.13,22,0.0,0.0,1,0,0
52,business,medium,urban,709,0.29,1,0,485843,131329,0.27,3,0.06,0.1,0,2,0,0,0.69,0.46,23,20.8,0.45,2,0,0
31,salaried,medium,rural,725,0.29,5,1,779201,146848,0.19,0,0.1,0.5,0,3,1,0,0.91,0.51,16,83.0,0.49,1,0,0
43,salaried,high,urban,674,0.36,7,1,1465494,5000,0.0,3,0.59,2.3,0,1,0,0,0.86,0.75,11,0.0,0.52,0,0,0
46,salaried,high,urban,712,0.35,4,0,1510705,295487,0.2,3,0.49,1.1,0,1,0,0,0.81,0.31,18,56.5,0.19,2,0,0
54,salaried,medium,urban,756,0.38,7,0,774602,5000,0.01,3,0.13,0.2,1,4,0,0,0.92,0.07,14,2.3,0.86,1,0,0
66,self_employed,medium,urban,692,0.36,11,1,795380,227818,0.29,3,0.23,2.4,0,1,0,0,0.87,0.11,8,66.2,0.28,0,0,0
54,salaried,low,rural,643,0.28,3,0,222852,152869,0.69,1,0.2,0.7,0,2,1,0,0.9,0.18,3,83.4,0.34,2,0,0
49,student,low,urban,664,0.29,4,0,284030,248810,0.88,3,0.05,0.1,3,4,1,0,0.92,0.37,21,0.0,0.09,0,0,0
24,business,low,urban,732,0.34,3,1,288403,198183,0.69,0,0.1,0.0,0,3,0,0,0.78,0.06,4,132.2,0.85,1,0,0
37,self_employed,medium,urban,645,0.43,5,0,683041,61909,0.09,0,0.25,1.3,3,3,0,0,1.0,0.36,2,0.0,0.0,1,0,0
55,self_employed,low,rural,742,0.36,3,0,306333,247853,0.81,4,0.42,2.0,0,2,0,0,1.0,0.03,1,70.2,0.13,1,0,1
33,student,low,rural,813,0.23,9,0,384735,174783,0.45,1,0.05,0.0,1,4,0,0,0.84,0.21,14,107.2,0.68,0,0,0
61,salaried,high,rural,743,0.22,6,0,1511558,152649,0.1,1,0.23,0.9,0,3,1,0,0.91,0.07,20,51.7,0.17,2,1,0
59,student,low,urban,732,0.43,6,1,440514,207451,0.47,4,0.14,2.8,0,4,0,0,0.76,0.14,11,0.0,0.24,0,1,0
35,business,low,urban,704,0.46,6,0,231002,318606,1.38,1,0.23,1.0,1,1,0,0,0.7,0.5,14,27.5,0.21,1,0,0
49,business,low,urban,625,0.51,9,0,359844,137217,0.38,3,0.25,1.6,1,4,0,0,0.92,0.0,16,0.0,0.52,3,0,0
49,self_employed,medium,rural,619,0.28,6,2,918495,224906,0.24,1,0.26,1.1,0,3,0,0,1.0,0.4,12,0.0,0.43,2,1,0
31,salaried,medium,rural,618,0.07,10,1,837074,205381,0.25,1,0.48,2.3,0,3,0,0,0.82,0.29,9,29.3,0.46,2,0,0
52,salaried,medium,urban,718,0.41,8,1,681640,128778,0.19,2,0.07,1.9,1,4,0,0,0.88,0.26,1,47.4,0.73,1,0,0
22,business,medium,urban,652,0.24,3,0,768636,109703,0.14,1,0.12,1.7,0,3,0,0,0.74,0.38,20,29.7,0.47,3,0,0
67,salaried,medium,urban,677,0.33,7,2,863304,58905,0.07,2,0.24,0.5,2,3,0,0,0.67,0.25,8,62.1,0.41,0,0,0
34,business,high,urban,709,0.37,0,1,1310920,240289,0.18,0,0.34,3.6,0,3,0,0,0.79,0.04,12,43.5,0.42,0,1,0
40,salaried,high,urban,621,0.43,2,0,1170918,108582,0.09,5,0.48,0.0,0,4,0,1,0.84,0.82,17,16.6,0.54,2,0,0
42,salaried,high,urban,644,0.48,3,1,1164315,28004,0.02,1,0.48,1.5,1,3,2,0,0.97,0.06,6,87.8,0.04,0,0,0
31,salaried,medium,urban,702,0.53,6,1,765765,173073,0.23,5,0.3,1.4,1,2,1,0,0.7,0.52,23,29.7,0.32,2,1,0
47,salaried,low,urban,659,0.55,5,0,319769,297540,0.93,3,0.06,1.3,1,1,0,0,0.73,0.01,21,0.0,0.65,1,1,0
23,self_employed,low,rural,666,0.37,6,1,292471,320018,1.09,1,0.4,2.4,0,2,1,0,0.73,0.74,14,44.0,0.0,1,1,1
37,salaried,low,urban,607,0.1,3,0,280387,5000,0.02,0,0.23,0.5,0,2,0,0,1.0,0.01,22,0.0,0.31,0,0,0
64,retired,medium,urban,667,0.26,6,1,677287,194792,0.29,4,0.21,1.4,2,1,1,0,1.0,0.14,15,0.0,0.43,2,1,0
48,self_employed,high,urban,795,0.56,4,1,1489535,243156,0.16,4,0.29,0.7,0,2,0,0,1.0,0.0,4,95.6,0.19,0,0,0
49,salaried,medium,rural,648,0.37,5,1,584374,237230,0.41,2,0.31,1.7,1,1,0,0,1.0,0.13,11,159.4,0.02,1,0,0
41,self_employed,low,rural,599,0.68,7,0,433695,169841,0.39,3,0.28,0.9,0,4,0,0,0.88,0.31,4,81.9,0.3,1,0,1
67,student,medium,urban,747,0.29,8,1,529421,372718,0.7,4,0.18,0.8,1,1,0,0,0.85,0.18,22,77.9,0.65,0,0,0
36,business,high,urban,716,0.7,5,0,1338093,331144,0.25,2,0.11,0.7,1,1,0,0,0.94,0.52,17,50.4,0.2,2,0,0
57,salaried,medium,urban,694,0.35,4,0,634512,169311,0.27,1,0.16,0.0,1,4,0,0,0.83,0.26,11,0.0,0.09,0,1,0
40,student,high,urban,587,0.29,8,1,1150904,130164,0.11,1,0.49,1.1,0,1,1,0,1.0,0.34,9,105.5,0.36,1,1,0
26,business,high,rural,597,0.24,7,0,1421991,220502,0.16,1,0.18,0.3,2,3,2,0,0.92,0.25,18,38.4,0.0,2,1,0
39,salaried,high,rural,572,0.45,2,0,1088921,237375,0.22,1,0.16,0.0,0,1,0,0,0.81,0.11,11,0.0,0.13,1,1,0
25,salaried,medium,urban,710,0.14,3,1,450000,186013,0.41,2,0.38,1.3,0,2,0,0,0.78,0.66,7,124.4,0.08,1,0,1
23,self_employed,medium,rural,751,0.27,7,0,591622,196410,0.33,2,0.33,0.0,0,2,0,0,0.87,0.32,0,154.1,0.57,0,1,1
21,salaried,low,rural,712,0.34,4,0,259688,363653,1.4,1,0.48,2.7,0,3,0,0,0.83,0.23,13,0.0,0.41,1,0,0
58,business,low,rural,816,0.05,6,1,224433,366865,1.63,0,0.12,0.3,0,3,0,0,0.93,0.0,9,87.1,0.42,0,1,0
35,salaried,medium,urban,649,0.34,8,0,675112,273607,0.41,3,0.16,2.1,2,3,1,0,0.88,0.4,1,46.4,0.18,1,1,0
54,student,low,urban,657,0.61,4,0,314169,290651,0.93,0,0.19,2.5,1,2,0,0,0.86,0.21,20,65.9,0.33,0,0,0
55,self_employed,high,urban,687,0.41,2,0,1373606,282279,0.21,2,0.23,1.7,0,3,0,0,1.0,0.36,16,126.5,0.54,0,0,0
69,salaried,low,urban,663,0.25,8,2,217745,156080,0.72,2,0.12,0.0,0,4,0,0,0.95,0.25,17,64.6,0.5,1,0,0
45,salaried,high,urban,714,0.28,9,1,1807273,233929,0.13,4,0.13,3.0,0,2,1,0,0.92,0.49,9,35.3,0.07,0,0,0
44,self_employed,medium,rural,635,0.4,2,1,617539,211220,0.34,1,0.04,2.0,1,3,0,0,0.77,0.58,21,0.0,0.11,0,0,0
32,business,low,urban,582,0.27,2,0,329685,327617,0.99,1,0.17,1.9,0,3,0,0,0.63,0.19,2,39.7,0.47,1,0,1
38,business,high,rural,554,0.42,6,0,1689382,215062,0.13,2,0.42,0.5,1,4,0,1,1.0,0.31,8,66.3,0.27,1,0,0
35,salaried,medium,urban,713,0.27,3,0,747323,283061,0.38,3,0.11,0.9,0,4,0,0,0.82,0.02,18,0.0,0.41,1,0,0
64,salaried,medium,urban,643,0.2,8,0,712549,165471,0.23,1,0.29,0.0,0,1,0,0,0.7,0.13,19,2.9,0.36,0,1,0
36,salaried,low,rural,598,0.53,4,2,329889,263223,0.8,0,0.02,0.0,1,4,0,0,0.83,0.14,8,41.2,0.26,0,0,0
47,self_employed,medium,urban,636,0.46,4,2,843330,212634,0.25,2,0.22,2.5,1,1,0,0,0.91,0.22,10,13.7,0.49,1,1,0
28,salaried,low,urban,816,0.07,8,0,269696,89729,0.33,2,0.23,1.9,1,4,1,0,0.91,0.03,10,129.2,0.0,0,0,0
66,salaried,medium,rural,602,0.3,5,1,796226,266946,0.34,1,0.3,0.6,0,4,1,0,0.69,0.19,6,0.0,0.26,3,0,0
45,self_employed,medium,rural,730,0.51,2,0,556605,304714,0.55,3,0.12,1.1,0,2,0,0,0.46,0.17,11,0.0,0.0,1,0,0
37,retired,medium,urban,709,0.33,6,0,755126,5000,0.01,3,0.38,2.4,0,1,0,0,1.0,0.72,20,150.7,0.25,2,1,1
49,salaried,medium,rural,773,0.26,3,0,939079,5000,0.01,1,0.06,2.2,0,1,0,0,1.0,0.12,23,32.7,0.27,0,1,0
28,salaried,medium,rural,671,0.31,10,1,695188,208386,0.3,2,0.29,0.3,1,1,0,0,1.0,0.63,5,0.0,0.31,1,0,0
35,self_employed,low,rural,570,0.37,6,1,342736,227359,0.66,3,0.08,0.6,0,4,1,0,0.84,0.09,21,99.7,0.37,1,0,0
47,self_employed,high,rural,749,0.32,5,0,1482939,71052,0.05,0,0.3,1.3,0,1,0,0,0.73,0.3,3,19.9,0.29,2,0,0
66,salaried,low,urban,662,0.34,6,1,191639,214461,1.12,2,0.1,2.0,0,1,0,0,0.94,0.29,4,33.7,0.06,1,0,1
27,student,medium,urban,769,0.33,3,1,646842,168607,0.26,2,0.26,0.2,0,1,0,0,0.87,0.49,5,40.3,0.14,1,0,0
23,business,medium,urban,737,0.2,10,1,702642,5000,0.01,3,0.32,0.1,0,4,0,0,0.91,0.46,19,98.9,0.28,0,0,0
49,salaried,high,urban,749,0.2,2,0,1454320,201596,0.14,4,0.19,0.7,1,1,0,0,0.86,0.61,0,46.3,0.18,1,0,0
64,salaried,medium,rural,845,0.19,2,1,679717,63370,0.09,2,0.26,0.0,0,2,0,0,0.75,0.29,5,99.1,0.09,2,0,0
44,self_employed,medium,urban,699,0.36,4,0,632519,248704,0.39,1,0.28,1.3,0,1,0,0,0.91,0.45,18,83.7,0.28,2,0,0
23,business,medium,rural,780,0.44,6,0,684892,119517,0.17,3,0.05,0.0,0,1,0,0,0.86,0.11,15,0.0,0.39,2,0,0
40,salaried,medium,rural,651,0.21,4,2,695337,222359,0.32,1,0.27,2.8,0,3,0,0,0.76,0.12,2,55.2,0.52,3,1,0
66,self_employed,low,rural,717,0.12,2,2,271112,320819,1.18,2,0.19,0.1,0,4,0,0,0.83,0.4,15,0.0,0.55,1,0,0
35,self_employed,medium,rural,644,0.22,7,1,891072,129817,0.15,1,0.25,0.0,0,2,0,0,0.9,0.35,22,80.6,0.21,3,0,0
45,salaried,medium,urban,713,0.56,5,0,739218,164519,0.22,2,0.04,2.3,0,2,1,0,0.79,0.53,23,28.0,0.58,0,0,0
50,self_employed,high,urban,706,0.3,9,0,1675333,329885,0.2,1,0.07,1.4,1,3,0,1,1.0,0.24,15,35.2,0.23,1,0,0
34,retired,medium,urban,535,0.32,5,3,741701,247935,0.33,2,0.45,0.5,1,2,1,0,0.7,0.27,12,0.0,0.87,0,1,1
27,salaried,medium,urban,637,0.23,8,1,601854,170564,0.28,1,0.48,1.5,0,2,0,0,0.61,0.01,11,13.9,0.28,0,0,0
37,salaried,low,urban,696,0.44,9,1,343226,356425,1.04,2,0.19,2.5,1,2,0,0,0.9,0.51,22,0.0,0.22,1,0,0
64,salaried,high,urban,521,0.33,7,0,1883308,154661,0.08,3,0.19,1.5,0,1,0,0,0.71,0.23,16,0.0,0.18,1,0,0
40,student,high,rural,673,0.24,3,0,1574940,152566,0.1,1,0.2,2.1,0,1,0,0,0.91,0.0,7,16.7,0.04,0,0,0
56,retired,low,rural,750,0.2,5,0,308049,71779,0.23,2,0.41,0.0,1,1,1,1,0.95,0.59,1,82.7,0.74,1,1,1
29,salaried,low,rural,771,0.41,5,0,299095,247193,0.83,2,0.2,1.6,1,3,0,0,0.78,0.5,6,0.0,0.55,0,0,0
58,business,medium,urban,625,0.39,4,0,974305,55442,0.06,1,0.18,1.0,0,3,0,0,0.99,0.23,18,0.0,0.59,1,1,0
68,self_employed,low,urban,775,0.16,4,0,342483,341444,1.0,4,0.42,1.4,0,1,0,0,0.71,0.27,21,86.2,0.54,2,0,0
42,self_employed,low,urban,764,0.53,4,0,355891,111943,0.31,1,0.08,1.0,0,4,0,0,0.92,0.66,3,51.3,0.54,3,0,1
22,salaried,low,urban,529,0.25,5,1,354157,234849,0.66,1,0.1,0.0,0,1,0,0,0.54,0.48,12,91.0,0.66,0,0,0
44,salaried,low,rural,688,0.05,11,0,215796,185033,0.86,3,0.12,1.4,0,4,0,0,0.83,0.29,5,66.3,0.21,4,1,0
28,salaried,medium,urban,695,0.58,4,0,692746,241826,0.35,2,0.11,2.0,0,2,0,0,0.84,0.16,21,62.8,0.11,0,0,0
31,self_employed,medium,rural,786,0.33,4,1,773147,228323,0.3,1,0.39,0.7,0,4,1,0,0.88,0.45,12,18.9,0.44,1,0,0
33,salaried,low,urban,700,0.42,4,0,224590,191074,0.85,1,0.24,2.3,0,3,0,0,0.88,0.27,18,0.0,0.43,3,1,0
37,student,low,urban,777,0.6,4,1,429457,136302,0.32,0,0.4,1.0,0,3,0,1,1.0,0.24,0,97.3,0.41,2,1,0
28,salaried,low,urban,625,0.2,5,0,390770,211136,0.54,0,0.25,2.5,0,2,0,0,1.0,0.23,9,56.7,0.31,1,0,0
41,salaried,medium,urban,568,0.42,2,0,617436,329890,0.53,4,0.46,1.2,1,3,0,0,0.7,0.82,18,79.9,0.16,1,0,0
38,self_employed,low,urban,634,0.53,6,0,331446,143516,0.43,3,0.28,1.7,1,4,0,0,0.9,0.41,19,142.0,0.36,2,0,0
50,business,medium,rural,790,0.21,12,1,709281,45552,0.06,0,0.21,0.9,0,1,0,0,0.77,0.02,4,23.9,0.14,0,0,0
38,salaried,medium,rural,744,0.57,6,1,727535,258038,0.35,2,0.12,1.4,0,1,1,0,1.0,0.09,2,67.3,0.09,2,1,0
66,salaried,low,urban,842,0.14,6,2,448960,211220,0.47,3,0.23,1.1,2,3,1,0,0.9,0.41,15,61.0,0.38,1,0,0
67,retired,low,rural,578,0.34,7,0,302531,342221,1.13,1,0.18,0.2,0,3,0,0,0.83,0.0,17,75.3,0.11,2,0,1
51,salaried,low,urban,752,0.19,6,0,359737,245567,0.68,2,0.27,1.7,0,4,0,0,1.0,0.33,22,85.9,0.53,0,0,0
58,salaried,medium,rural,732,0.45,6,0,721810,329481,0.46,1,0.04,1.4,1,1,0,0,0.98,0.07,7,0.0,0.03,1,0,0
52,business,high,urban,660,0.21,4,0,1482924,387872,0.26,3,0.27,2.6,0,4,0,0,0.82,0.11,7,39.4,0.51,2,1,0
31,salaried,low,rural,734,0.26,7,2,301202,146226,0.49,1,0.08,0.5,1,3,0,0,0.83,0.28,20,2.9,0.0,2,0,0
65,self_employed,high,urban,689,0.22,4,1,1136902,167501,0.15,1,0.17,0.0,0,3,0,0,0.95,0.19,9,0.0,0.05,0,0,0
45,salaried,low,urban,712,0.17,6,0,253617,312720,1.23,0,0.29,2.6,0,2,0,0,0.84,0.0,12,91.9,0.71,1,0,0
53,salaried,high,urban,727,0.23,4,1,1799515,189582,0.11,2,0.12,0.5,0,3,0,0,0.72,0.22,11,85.0,0.65,1,0,0
58,salaried,medium,urban,748,0.34,4,1,693905,131669,0.19,0,0.15,1.3,0,1,0,0,0.8,0.38,11,0.0,0.0,2,1,0
61,salaried,medium,urban,686,0.33,7,0,519305,147948,0.28,0,0.16,0.0,0,3,0,0,0.89,0.33,4,31.3,0.32,1,0,0
28,salaried,medium,urban,804,0.32,2,1,771497,105172,0.14,1,0.19,0.7,1,4,1,0,0.89,0.52,7,115.2,0.0,3,0,0
31,salaried,medium,rural,664,0.25,2,1,668182,5000,0.01,1,0.27,1.6,0,3,1,1,0.66,0.03,23,36.3,0.47,4,0,0
42,business,high,rural,811,0.3,10,0,1504379,257920,0.17,4,0.36,0.3,2,1,1,0,0.81,0.36,11,57.9,0.37,2,0,0
44,salaried,medium,rural,601,0.11,6,0,891577,92765,0.1,1,0.03,0.6,1,1,0,0,0.75,0.22,22,85.5,0.29,0,0,0
61,salaried,medium,rural,611,0.25,4,0,806564,5284,0.01,0,0.37,0.0,0,3,1,0,1.0,0.21,14,77.9,0.18,0,1,0
37,student,low,rural,615,0.32,4,0,352656,285560,0.81,2,0.8,2.6,1,4,0,0,0.86,0.33,18,0.0,0.48,2,1,0
32,self_employed,low,urban,746,0.39,3,1,246707,7587,0.03,2,0.31,0.2,0,4,0,0,0.91,0.14,3,175.0,0.39,1,0,1
66,salaried,high,urban,623,0.38,2,0,1195318,315367,0.26,1,0.44,0.0,1,3,0,0,0.76,0.12,23,87.3,0.0,2,1,0
52,retired,medium,rural,784,0.17,2,1,800878,260189,0.32,1,0.34,0.0,0,3,0,0,0.93,0.1,17,71.0,0.29,0,0,0
35,salaried,medium,rural,643,0.41,6,0,589317,233609,0.4,3,0.36,0.4,0,4,0,0,0.77,0.26,18,96.8,0.08,0,0,0
